"Tiempo (s) Serie Nº 2";"Fuerza (N) Serie Nº 2";"Tiempo (s) Serie Nº 3";"Fuerza (N) Serie Nº 3"
1,522;-0,665;1,522;-0,509
1,524;-0,659;1,524;-0,507
1,526;-0,663;1,526;-0,511
1,528;-0,663;1,528;-0,516
1,530;-0,663;1,530;-0,518
1,532;-0,659;1,532;-0,521
1,534;-0,661;1,534;-0,520
1,536;-0,663;1,536;-0,521
1,538;-0,668;1,538;-0,520
1,540;-0,663;1,540;-0,532
1,542;-0,665;1,542;-0,520
1,544;-0,666;1,544;-0,518
1,546;-0,661;1,546;-0,525
1,548;-0,666;1,548;-0,525
1,550;-0,668;1,550;-0,521
1,552;-0,665;1,552;-0,518
1,554;-0,668;1,554;-0,514
1,556;-0,670;1,556;-0,514
1,558;-0,666;1,558;-0,523
1,560;-0,665;1,560;-0,520
1,562;-0,661;1,562;-0,521
1,564;-0,665;1,564;-0,514
1,566;-0,657;1,566;-0,516
1,568;-0,663;1,568;-0,518
1,570;-0,657;1,570;-0,511
1,572;-0,672;1,572;-0,514
1,574;-0,666;1,574;-0,516
1,576;-0,661;1,576;-0,511
1,578;-0,659;1,578;-0,509
1,580;-0,657;1,580;-0,509
1,582;-0,668;1,582;-0,511
1,584;-0,666;1,584;-0,518
1,586;-0,663;1,586;-0,516
1,588;-0,665;1,588;-0,523
1,590;-0,665;1,590;-0,516
1,592;-0,661;1,592;-0,513
1,594;-0,665;1,594;-0,518
1,596;-0,666;1,596;-0,518
1,598;-0,670;1,598;-0,514
1,600;-0,666;1,600;-0,513
1,602;-0,657;1,602;-0,511
1,604;-0,659;1,604;-0,520
1,606;-0,666;1,606;-0,514
1,608;-0,661;1,608;-0,509
1,610;-0,659;1,610;-0,521
1,612;-0,663;1,612;-0,514
1,614;-0,663;1,614;-0,518
1,616;-0,670;1,616;-0,520
1,618;-0,665;1,618;-0,511
1,620;-0,665;1,620;-0,505
1,622;-0,657;1,622;-0,514
1,624;-0,666;1,624;-0,509
1,626;-0,659;1,626;-0,505
1,628;-0,661;1,628;-0,507
1,630;-0,663;1,630;-0,507
1,632;-0,661;1,632;-0,507
1,634;-0,665;1,634;-0,507
1,636;-0,663;1,636;-0,514
1,638;-0,666;1,638;-0,513
1,640;-0,663;1,640;-0,520
1,642;-0,661;1,642;-0,509
1,644;-0,659;1,644;-0,514
1,646;-0,663;1,646;-0,514
1,648;-0,665;1,648;-0,518
1,650;-0,665;1,650;-0,511
1,652;-0,665;1,652;-0,509
1,654;-0,666;1,654;-0,516
1,656;-0,665;1,656;-0,513
1,658;-0,663;1,658;-0,511
1,660;-0,663;1,660;-0,509
1,662;-0,665;1,662;-0,514
1,664;-0,659;1,664;-0,521
1,666;-0,665;1,666;-0,516
1,668;-0,656;1,668;-0,513
1,670;-0,668;1,670;-0,516
1,672;-0,661;1,672;-0,516
1,674;-0,661;1,674;-0,511
1,676;-0,663;1,676;-0,516
1,678;-0,657;1,678;-0,516
1,680;-0,665;1,680;-0,514
1,682;-0,663;1,682;-0,514
1,684;-0,661;1,684;-0,518
1,686;-0,666;1,686;-0,513
1,688;-0,666;1,688;-0,516
1,690;-0,666;1,690;-0,514
1,692;-0,665;1,692;-0,509
1,694;-0,670;1,694;-0,507
1,696;-0,675;1,696;-0,513
1,698;-0,666;1,698;-0,511
1,700;-0,672;1,700;-0,514
1,702;-0,668;1,702;-0,513
1,704;-0,666;1,704;-0,521
1,706;-0,663;1,706;-0,514
1,708;-0,672;1,708;-0,518
1,710;-0,668;1,710;-0,518
1,712;-0,668;1,712;-0,520
1,714;-0,668;1,714;-0,521
1,716;-0,665;1,716;-0,521
1,718;-0,670;1,718;-0,518
1,720;-0,668;1,720;-0,516
1,722;-0,661;1,722;-0,513
1,724;-0,666;1,724;-0,511
1,726;-0,666;1,726;-0,513
1,728;-0,663;1,728;-0,513
1,730;-0,663;1,730;-0,507
1,732;-0,665;1,732;-0,507
1,734;-0,665;1,734;-0,505
1,736;-0,661;1,736;-0,498
1,738;-0,665;1,738;-0,505
1,740;-0,663;1,740;-0,505
1,742;-0,659;1,742;-0,511
1,744;-0,659;1,744;-0,509
1,746;-0,663;1,746;-0,513
1,748;-0,663;1,748;-0,507
1,750;-0,668;1,750;-0,507
1,752;-0,659;1,752;-0,507
1,754;-0,661;1,754;-0,507
1,756;-0,663;1,756;-0,505
1,758;-0,665;1,758;-0,518
1,760;-0,659;1,760;-0,509
1,762;-0,656;1,762;-0,509
1,764;-0,661;1,764;-0,514
1,766;-0,665;1,766;-0,507
1,768;-0,668;1,768;-0,513
1,770;-0,657;1,770;-0,511
1,772;-0,665;1,772;-0,514
1,774;-0,659;1,774;-0,513
1,776;-0,663;1,776;-0,511
1,778;-0,665;1,778;-0,516
1,780;-0,661;1,780;-0,511
1,782;-0,672;1,782;-0,514
1,784;-0,668;1,784;-0,514
1,786;-0,666;1,786;-0,513
1,788;-0,668;1,788;-0,511
1,790;-0,666;1,790;-0,513
1,792;-0,670;1,792;-0,513
1,794;-0,666;1,794;-0,509
1,796;-0,666;1,796;-0,513
1,798;-0,663;1,798;-0,513
1,800;-0,666;1,800;-0,518
1,802;-0,661;1,802;-0,513
1,804;-0,666;1,804;-0,514
1,806;-0,666;1,806;-0,514
1,808;-0,659;1,808;-0,516
1,810;-0,661;1,810;-0,518
1,812;-0,659;1,812;-0,514
1,814;-0,661;1,814;-0,521
1,816;-0,668;1,816;-0,523
1,818;-0,659;1,818;-0,514
1,820;-0,661;1,820;-0,523
1,822;-0,666;1,822;-0,520
1,824;-0,670;1,824;-0,516
1,826;-0,663;1,826;-0,516
1,828;-0,666;1,828;-0,514
1,830;-0,663;1,830;-0,516
1,832;-0,663;1,832;-0,514
1,834;-0,666;1,834;-0,511
1,836;-0,663;1,836;-0,516
1,838;-0,665;1,838;-0,516
1,840;-0,666;1,840;-0,518
1,842;-0,666;1,842;-0,516
1,844;-0,661;1,844;-0,518
1,846;-0,668;1,846;-0,511
1,848;-0,665;1,848;-0,514
1,850;-0,665;1,850;-0,518
1,852;-0,665;1,852;-0,520
1,854;-0,668;1,854;-0,518
1,856;-0,672;1,856;-0,513
1,858;-0,668;1,858;-0,509
1,860;-0,665;1,860;-0,516
1,862;-0,665;1,862;-0,520
1,864;-0,666;1,864;-0,514
1,866;-0,659;1,866;-0,509
1,868;-0,661;1,868;-0,509
1,870;-0,666;1,870;-0,509
1,872;-0,666;1,872;-0,507
1,874;-0,659;1,874;-0,502
1,876;-0,663;1,876;-0,509
1,878;-0,657;1,878;-0,513
1,880;-0,661;1,880;-0,507
1,882;-0,661;1,882;-0,509
1,884;-0,659;1,884;-0,516
1,886;-0,668;1,886;-0,514
1,888;-0,666;1,888;-0,511
1,890;-0,659;1,890;-0,509
1,892;-0,668;1,892;-0,513
1,894;-0,668;1,894;-0,514
1,896;-0,663;1,896;-0,509
1,898;-0,663;1,898;-0,511
1,900;-0,657;1,900;-0,516
1,902;-0,663;1,902;-0,514
1,904;-0,666;1,904;-0,514
1,906;-0,663;1,906;-0,520
1,908;-0,659;1,908;-0,505
1,910;-0,666;1,910;-0,521
1,912;-0,657;1,912;-0,516
1,914;-0,663;1,914;-0,514
1,916;-0,661;1,916;-0,511
1,918;-0,666;1,918;-0,514
1,920;-0,668;1,920;-0,516
1,922;-0,674;1,922;-0,509
1,924;-0,668;1,924;-0,516
1,926;-0,661;1,926;-0,516
1,928;-0,666;1,928;-0,509
1,930;-0,668;1,930;-0,518
1,932;-0,672;1,932;-0,518
1,934;-0,668;1,934;-0,513
1,936;-0,661;1,936;-0,509
1,938;-0,663;1,938;-0,511
1,940;-0,665;1,940;-0,514
1,942;-0,657;1,942;-0,514
1,944;-0,668;1,944;-0,513
1,946;-0,665;1,946;-0,520
1,948;-0,665;1,948;-0,516
1,950;-0,663;1,950;-0,516
1,952;-0,668;1,952;-0,514
1,954;-0,668;1,954;-0,513
1,956;-0,665;1,956;-0,516
1,958;-0,670;1,958;-0,514
1,960;-0,665;1,960;-0,511
1,962;-0,670;1,962;-0,507
1,964;-0,666;1,964;-0,511
1,966;-0,670;1,966;-0,513
1,968;-0,672;1,968;-0,513
1,970;-0,666;1,970;-0,511
1,972;-0,666;1,972;-0,509
1,974;-0,663;1,974;-0,514
1,976;-0,668;1,976;-0,521
1,978;-0,663;1,978;-0,518
1,980;-0,663;1,980;-0,520
1,982;-0,665;1,982;-0,514
1,984;-0,665;1,984;-0,518
1,986;-0,668;1,986;-0,513
1,988;-0,670;1,988;-0,516
1,990;-0,666;1,990;-0,505
1,992;-0,665;1,992;-0,511
1,994;-0,668;1,994;-0,504
1,996;-0,665;1,996;-0,514
1,998;-0,674;1,998;-0,516
2,000;-0,659;2,000;-0,513
2,002;-0,663;2,002;-0,516
2,004;-0,668;2,004;-0,516
2,006;-0,663;2,006;-0,513
2,008;-0,663;2,008;-0,511
2,010;-0,659;2,010;-0,514
2,012;-0,663;2,012;-0,516
2,014;-0,661;2,014;-0,520
2,016;-0,657;2,016;-0,514
2,018;-0,663;2,018;-0,514
2,020;-0,666;2,020;-0,516
2,022;-0,666;2,022;-0,511
2,024;-0,663;2,024;-0,516
2,026;-0,663;2,026;-0,514
2,028;-0,661;2,028;-0,505
2,030;-0,665;2,030;-0,507
2,032;-0,665;2,032;-0,507
2,034;-0,665;2,034;-0,505
2,036;-0,668;2,036;-0,507
2,038;-0,661;2,038;-0,513
2,040;-0,668;2,040;-0,513
2,042;-0,670;2,042;-0,513
2,044;-0,665;2,044;-0,513
2,046;-0,661;2,046;-0,514
2,048;-0,663;2,048;-0,514
2,050;-0,666;2,050;-0,509
2,052;-0,665;2,052;-0,518
2,054;-0,665;2,054;-0,523
2,056;-0,663;2,056;-0,520
2,058;-0,670;2,058;-0,513
2,060;-0,666;2,060;-0,514
2,062;-0,663;2,062;-0,523
2,064;-0,666;2,064;-0,520
2,066;-0,668;2,066;-0,516
2,068;-0,663;2,068;-0,518
2,070;-0,666;2,070;-0,516
2,072;-0,665;2,072;-0,518
2,074;-0,665;2,074;-0,507
2,076;-0,665;2,076;-0,511
2,078;-0,666;2,078;-0,509
2,080;-0,661;2,080;-0,516
2,082;-0,661;2,082;-0,513
2,084;-0,661;2,084;-0,513
2,086;-0,668;2,086;-0,513
2,088;-0,661;2,088;-0,511
2,090;-0,663;2,090;-0,516
2,092;-0,665;2,092;-0,513
2,094;-0,663;2,094;-0,509
2,096;-0,663;2,096;-0,518
2,098;-0,666;2,098;-0,516
2,100;-0,663;2,100;-0,516
2,102;-0,668;2,102;-0,516
2,104;-0,666;2,104;-0,518
2,106;-0,668;2,106;-0,513
2,108;-0,665;2,108;-0,514
2,110;-0,665;2,110;-0,516
2,112;-0,665;2,112;-0,518
2,114;-0,665;2,114;-0,521
2,116;-0,663;2,116;-0,514
2,118;-0,666;2,118;-0,511
2,120;-0,661;2,120;-0,509
2,122;-0,663;2,122;-0,518
2,124;-0,663;2,124;-0,509
2,126;-0,661;2,126;-0,509
2,128;-0,661;2,128;-0,507
2,130;-0,661;2,130;-0,513
2,132;-0,663;2,132;-0,509
2,134;-0,663;2,134;-0,514
2,136;-0,657;2,136;-0,514
2,138;-0,661;2,138;-0,514
2,140;-0,659;2,140;-0,500
2,142;-0,661;2,142;-0,509
2,144;-0,659;2,144;-0,514
2,146;-0,663;2,146;-0,513
2,148;-0,661;2,148;-0,516
2,150;-0,661;2,150;-0,518
2,152;-0,665;2,152;-0,505
2,154;-0,663;2,154;-0,516
2,156;-0,668;2,156;-0,516
2,158;-0,659;2,158;-0,511
2,160;-0,659;2,160;-0,509
2,162;-0,663;2,162;-0,513
2,164;-0,661;2,164;-0,505
2,166;-0,663;2,166;-0,514
2,168;-0,661;2,168;-0,511
2,170;-0,661;2,170;-0,509
2,172;-0,665;2,172;-0,511
2,174;-0,668;2,174;-0,514
2,176;-0,661;2,176;-0,513
2,178;-0,666;2,178;-0,507
2,180;-0,661;2,180;-0,513
2,182;-0,659;2,182;-0,518
2,184;-0,665;2,184;-0,509
2,186;-0,666;2,186;-0,509
2,188;-0,663;2,188;-0,518
2,190;-0,661;2,190;-0,511
2,192;-0,670;2,192;-0,518
2,194;-0,666;2,194;-0,511
2,196;-0,665;2,196;-0,509
2,198;-0,670;2,198;-0,513
2,200;-0,666;2,200;-0,518
2,202;-0,665;2,202;-0,514
2,204;-0,666;2,204;-0,513
2,206;-0,665;2,206;-0,513
2,208;-0,666;2,208;-0,514
2,210;-0,666;2,210;-0,511
2,212;-0,665;2,212;-0,513
2,214;-0,670;2,214;-0,511
2,216;-0,661;2,216;-0,514
2,218;-0,663;2,218;-0,516
2,220;-0,665;2,220;-0,518
2,222;-0,663;2,222;-0,518
2,224;-0,672;2,224;-0,513
2,226;-0,668;2,226;-0,507
2,228;-0,661;2,228;-0,513
2,230;-0,665;2,230;-0,513
2,232;-0,663;2,232;-0,505
2,234;-0,674;2,234;-0,516
2,236;-0,666;2,236;-0,509
2,238;-0,666;2,238;-0,505
2,240;-0,659;2,240;-0,520
2,242;-0,663;2,242;-0,511
2,244;-0,670;2,244;-0,511
2,246;-0,665;2,246;-0,513
2,248;-0,665;2,248;-0,516
2,250;-0,665;2,250;-0,511
2,252;-0,666;2,252;-0,509
2,254;-0,672;2,254;-0,514
2,256;-0,666;2,256;-0,516
2,258;-0,661;2,258;-0,513
2,260;-0,663;2,260;-0,511
2,262;-0,666;2,262;-0,513
2,264;-0,663;2,264;-0,511
2,266;-0,666;2,266;-0,516
2,268;-0,665;2,268;-0,516
2,270;-0,668;2,270;-0,511
2,272;-0,665;2,272;-0,514
2,274;-0,665;2,274;-0,514
2,276;-0,670;2,276;-0,511
2,278;-0,661;2,278;-0,514
2,280;-0,657;2,280;-0,509
2,282;-0,663;2,282;-0,514
2,284;-0,668;2,284;-0,507
2,286;-0,665;2,286;-0,507
2,288;-0,670;2,288;-0,513
2,290;-0,666;2,290;-0,509
2,292;-0,665;2,292;-0,505
2,294;-0,663;2,294;-0,509
2,296;-0,670;2,296;-0,513
2,298;-0,665;2,298;-0,507
2,300;-0,659;2,300;-0,513
2,302;-0,661;2,302;-0,513
2,304;-0,666;2,304;-0,511
2,306;-0,665;2,306;-0,507
2,308;-0,665;2,308;-0,511
2,310;-0,663;2,310;-0,514
2,312;-0,665;2,312;-0,518
2,314;-0,659;2,314;-0,516
2,316;-0,665;2,316;-0,516
2,318;-0,665;2,318;-0,516
2,320;-0,665;2,320;-0,518
2,322;-0,657;2,322;-0,516
2,324;-0,666;2,324;-0,509
2,326;-0,659;2,326;-0,514
2,328;-0,668;2,328;-0,516
2,330;-0,670;2,330;-0,511
2,332;-0,665;2,332;-0,509
2,334;-0,670;2,334;-0,511
2,336;-0,672;2,336;-0,504
2,338;-0,670;2,338;-0,514
2,340;-0,661;2,340;-0,507
2,342;-0,672;2,342;-0,511
2,344;-0,661;2,344;-0,513
2,346;-0,665;2,346;-0,516
2,348;-0,666;2,348;-0,520
2,350;-0,661;2,350;-0,516
2,352;-0,666;2,352;-0,514
2,354;-0,672;2,354;-0,516
2,356;-0,665;2,356;-0,514
2,358;-0,668;2,358;-0,511
2,360;-0,663;2,360;-0,516
2,362;-0,665;2,362;-0,518
2,364;-0,661;2,364;-0,520
2,366;-0,665;2,366;-0,514
2,368;-0,659;2,368;-0,518
2,370;-0,659;2,370;-0,518
2,372;-0,663;2,372;-0,509
2,374;-0,665;2,374;-0,514
2,376;-0,666;2,376;-0,507
2,378;-0,663;2,378;-0,514
2,380;-0,663;2,380;-0,513
2,382;-0,661;2,382;-0,513
2,384;-0,656;2,384;-0,511
2,386;-0,666;2,386;-0,502
2,388;-0,665;2,388;-0,514
2,390;-0,661;2,390;-0,507
2,392;-0,672;2,392;-0,509
2,394;-0,665;2,394;-0,513
2,396;-0,670;2,396;-0,516
2,398;-0,668;2,398;-0,507
2,400;-0,668;2,400;-0,513
2,402;-0,661;2,402;-0,511
2,404;-0,666;2,404;-0,514
2,406;-0,665;2,406;-0,511
2,408;-0,661;2,408;-0,511
2,410;-0,661;2,410;-0,507
2,412;-0,661;2,412;-0,516
2,414;-0,663;2,414;-0,513
2,416;-0,659;2,416;-0,513
2,418;-0,661;2,418;-0,507
2,420;-0,666;2,420;-0,514
2,422;-0,659;2,422;-0,509
2,424;-0,672;2,424;-0,518
2,426;-0,663;2,426;-0,507
2,428;-0,663;2,428;-0,511
2,430;-0,663;2,430;-0,513
2,432;-0,666;2,432;-0,507
2,434;-0,661;2,434;-0,513
2,436;-0,668;2,436;-0,513
2,438;-0,665;2,438;-0,509
2,440;-0,670;2,440;-0,507
2,442;-0,665;2,442;-0,520
2,444;-0,665;2,444;-0,513
2,446;-0,659;2,446;-0,516
2,448;-0,659;2,448;-0,514
2,450;-0,663;2,450;-0,509
2,452;-0,668;2,452;-0,516
2,454;-0,663;2,454;-0,518
2,456;-0,663;2,456;-0,520
2,458;-0,668;2,458;-0,518
2,460;-0,663;2,460;-0,516
2,462;-0,665;2,462;-0,516
2,464;-0,666;2,464;-0,511
2,466;-0,672;2,466;-0,513
2,468;-0,661;2,468;-0,511
2,470;-0,668;2,470;-0,520
2,472;-0,665;2,472;-0,513
2,474;-0,670;2,474;-0,525
2,476;-0,668;2,476;-0,513
2,478;-0,665;2,478;-0,518
2,480;-0,665;2,480;-0,514
2,482;-0,665;2,482;-0,513
2,484;-0,661;2,484;-0,518
2,486;-0,670;2,486;-0,516
2,488;-0,663;2,488;-0,513
2,490;-0,663;2,490;-0,516
2,492;-0,661;2,492;-0,520
2,494;-0,666;2,494;-0,516
2,496;-0,661;2,496;-0,516
2,498;-0,674;2,498;-0,520
2,500;-0,668;2,500;-0,511
2,502;-0,674;2,502;-0,514
2,504;-0,668;2,504;-0,511
2,506;-0,661;2,506;-0,509
2,508;-0,675;2,508;-0,513
2,510;-0,665;2,510;-0,514
2,512;-0,665;2,512;-0,507
2,514;-0,668;2,514;-0,516
2,516;-0,666;2,516;-0,516
2,518;-0,670;2,518;-0,520
2,520;-0,659;2,520;-0,511
2,522;-0,659;2,522;-0,514
2,524;-0,661;2,524;-0,511
2,526;-0,665;2,526;-0,521
2,528;-0,663;2,528;-0,511
2,530;-0,659;2,530;-0,514
2,532;-0,663;2,532;-0,516
2,534;-0,661;2,534;-0,516
2,536;-0,668;2,536;-0,511
2,538;-0,666;2,538;-0,513
2,540;-0,666;2,540;-0,516
2,542;-0,663;2,542;-0,518
2,544;-0,665;2,544;-0,513
2,546;-0,659;2,546;-0,511
2,548;-0,659;2,548;-0,516
2,550;-0,659;2,550;-0,516
2,552;-0,659;2,552;-0,509
2,554;-0,659;2,554;-0,513
2,556;-0,666;2,556;-0,514
2,558;-0,656;2,558;-0,511
2,560;-0,659;2,560;-0,513
2,562;-0,661;2,562;-0,514
2,564;-0,663;2,564;-0,513
2,566;-0,665;2,566;-0,514
2,568;-0,659;2,568;-0,513
2,570;-0,661;2,570;-0,509
2,572;-0,666;2,572;-0,514
2,574;-0,670;2,574;-0,514
2,576;-0,665;2,576;-0,509
2,578;-0,661;2,578;-0,511
2,580;-0,659;2,580;-0,514
2,582;-0,665;2,582;-0,516
2,584;-0,661;2,584;-0,513
2,586;-0,666;2,586;-0,511
2,588;-0,666;2,588;-0,518
2,590;-0,668;2,590;-0,509
2,592;-0,663;2,592;-0,514
2,594;-0,663;2,594;-0,514
2,596;-0,670;2,596;-0,513
2,598;-0,668;2,598;-0,505
2,600;-0,663;2,600;-0,514
2,602;-0,665;2,602;-0,513
2,604;-0,668;2,604;-0,518
2,606;-0,661;2,606;-0,511
2,608;-0,668;2,608;-0,511
2,610;-0,665;2,610;-0,513
2,612;-0,663;2,612;-0,513
2,614;-0,665;2,614;-0,514
2,616;-0,666;2,616;-0,516
2,618;-0,663;2,618;-0,513
2,620;-0,665;2,620;-0,513
2,622;-0,665;2,622;-0,520
2,624;-0,665;2,624;-0,518
2,626;-0,665;2,626;-0,516
2,628;-0,659;2,628;-0,520
2,630;-0,665;2,630;-0,516
2,632;-0,657;2,632;-0,521
2,634;-0,659;2,634;-0,516
2,636;-0,661;2,636;-0,516
2,638;-0,659;2,638;-0,518
2,640;-0,661;2,640;-0,514
2,642;-0,663;2,642;-0,514
2,644;-0,665;2,644;-0,514
2,646;-0,657;2,646;-0,516
2,648;-0,661;2,648;-0,514
2,650;-0,666;2,650;-0,514
2,652;-0,661;2,652;-0,504
2,654;-0,659;2,654;-0,516
2,656;-0,656;2,656;-0,518
2,658;-0,665;2,658;-0,505
2,660;-0,665;2,660;-0,513
2,662;-0,659;2,662;-0,513
2,664;-0,666;2,664;-0,509
2,666;-0,663;2,666;-0,513
2,668;-0,661;2,668;-0,520
2,670;-0,665;2,670;-0,514
2,672;-0,670;2,672;-0,521
2,674;-0,659;2,674;-0,518
2,676;-0,663;2,676;-0,514
2,678;-0,661;2,678;-0,518
2,680;-0,663;2,680;-0,511
2,682;-0,661;2,682;-0,514
2,684;-0,665;2,684;-0,514
2,686;-0,670;2,686;-0,514
2,688;-0,666;2,688;-0,516
2,690;-0,666;2,690;-0,518
2,692;-0,666;2,692;-0,513
2,694;-0,665;2,694;-0,507
2,696;-0,661;2,696;-0,518
2,698;-0,663;2,698;-0,509
2,700;-0,665;2,700;-0,514
2,702;-0,666;2,702;-0,514
2,704;-0,665;2,704;-0,518
2,706;-0,659;2,706;-0,520
2,708;-0,661;2,708;-0,516
2,710;-0,665;2,710;-0,521
2,712;-0,668;2,712;-0,523
2,714;-0,663;2,714;-0,521
2,716;-0,665;2,716;-0,516
2,718;-0,670;2,718;-0,509
2,720;-0,668;2,720;-0,518
2,722;-0,666;2,722;-0,514
2,724;-0,668;2,724;-0,514
2,726;-0,663;2,726;-0,511
2,728;-0,665;2,728;-0,511
2,730;-0,668;2,730;-0,505
2,732;-0,663;2,732;-0,511
2,734;-0,661;2,734;-0,518
2,736;-0,665;2,736;-0,511
2,738;-0,666;2,738;-0,516
2,740;-0,670;2,740;-0,518
2,742;-0,666;2,742;-0,518
2,744;-0,663;2,744;-0,516
2,746;-0,666;2,746;-0,520
2,748;-0,666;2,748;-0,514
2,750;-0,670;2,750;-0,514
2,752;-0,663;2,752;-0,521
2,754;-0,663;2,754;-0,516
2,756;-0,663;2,756;-0,513
2,758;-0,665;2,758;-0,523
2,760;-0,666;2,760;-0,518
2,762;-0,674;2,762;-0,518
2,764;-0,666;2,764;-0,518
2,766;-0,663;2,766;-0,513
2,768;-0,666;2,768;-0,514
2,770;-0,663;2,770;-0,520
2,772;-0,666;2,772;-0,520
2,774;-0,674;2,774;-0,514
2,776;-0,666;2,776;-0,516
2,778;-0,668;2,778;-0,516
2,780;-0,668;2,780;-0,511
2,782;-0,668;2,782;-0,514
2,784;-0,665;2,784;-0,507
2,786;-0,665;2,786;-0,511
2,788;-0,663;2,788;-0,509
2,790;-0,665;2,790;-0,516
2,792;-0,666;2,792;-0,513
2,794;-0,654;2,794;-0,513
2,796;-0,661;2,796;-0,514
2,798;-0,663;2,798;-0,513
2,800;-0,672;2,800;-0,518
2,802;-0,665;2,802;-0,507
2,804;-0,668;2,804;-0,516
2,806;-0,670;2,806;-0,514
2,808;-0,668;2,808;-0,516
2,810;-0,666;2,810;-0,518
2,812;-0,666;2,812;-0,518
2,814;-0,659;2,814;-0,509
2,816;-0,670;2,816;-0,516
2,818;-0,663;2,818;-0,511
2,820;-0,666;2,820;-0,520
2,822;-0,661;2,822;-0,518
2,824;-0,665;2,824;-0,511
2,826;-0,668;2,826;-0,507
2,828;-0,661;2,828;-0,507
2,830;-0,665;2,830;-0,513
2,832;-0,663;2,832;-0,509
2,834;-0,670;2,834;-0,511
2,836;-0,661;2,836;-0,514
2,838;-0,661;2,838;-0,507
2,840;-0,659;2,840;-0,518
2,842;-0,661;2,842;-0,514
2,844;-0,668;2,844;-0,514
2,846;-0,666;2,846;-0,511
2,848;-0,668;2,848;-0,511
2,850;-0,675;2,850;-0,514
2,852;-0,668;2,852;-0,514
2,854;-0,668;2,854;-0,516
2,856;-0,668;2,856;-0,511
2,858;-0,674;2,858;-0,509
2,860;-0,668;2,860;-0,509
2,862;-0,665;2,862;-0,511
2,864;-0,663;2,864;-0,514
2,866;-0,668;2,866;-0,518
2,868;-0,666;2,868;-0,509
2,870;-0,665;2,870;-0,520
2,872;-0,666;2,872;-0,518
2,874;-0,663;2,874;-0,513
2,876;-0,661;2,876;-0,516
2,878;-0,665;2,878;-0,520
2,880;-0,663;2,880;-0,514
2,882;-0,663;2,882;-0,509
2,884;-0,668;2,884;-0,516
2,886;-0,670;2,886;-0,513
2,888;-0,668;2,888;-0,525
2,890;-0,668;2,890;-0,521
2,892;-0,668;2,892;-0,520
2,894;-0,670;2,894;-0,516
2,896;-0,666;2,896;-0,521
2,898;-0,668;2,898;-0,516
2,900;-0,668;2,900;-0,518
2,902;-0,666;2,902;-0,511
2,904;-0,666;2,904;-0,509
2,906;-0,661;2,906;-0,511
2,908;-0,663;2,908;-0,509
2,910;-0,663;2,910;-0,507
2,912;-0,661;2,912;-0,511
2,914;-0,665;2,914;-0,507
2,916;-0,665;2,916;-0,504
2,918;-0,661;2,918;-0,514
2,920;-0,668;2,920;-0,516
2,922;-0,666;2,922;-0,511
2,924;-0,670;2,924;-0,509
2,926;-0,675;2,926;-0,513
2,928;-0,665;2,928;-0,511
2,930;-0,661;2,930;-0,514
2,932;-0,661;2,932;-0,511
2,934;-0,665;2,934;-0,518
2,936;-0,668;2,936;-0,518
2,938;-0,663;2,938;-0,520
2,940;-0,665;2,940;-0,511
2,942;-0,663;2,942;-0,513
2,944;-0,659;2,944;-0,511
2,946;-0,663;2,946;-0,513
2,948;-0,661;2,948;-0,514
2,950;-0,659;2,950;-0,516
2,952;-0,661;2,952;-0,513
2,954;-0,663;2,954;-0,516
2,956;-0,665;2,956;-0,507
2,958;-0,666;2,958;-0,511
2,960;-0,670;2,960;-0,513
2,962;-0,666;2,962;-0,518
2,964;-0,668;2,964;-0,509
2,966;-0,666;2,966;-0,507
2,968;-0,663;2,968;-0,509
2,970;-0,661;2,970;-0,511
2,972;-0,663;2,972;-0,511
2,974;-0,668;2,974;-0,516
2,976;-0,668;2,976;-0,509
2,978;-0,666;2,978;-0,518
2,980;-0,665;2,980;-0,513
2,982;-0,663;2,982;-0,509
2,984;-0,665;2,984;-0,509
2,986;-0,668;2,986;-0,509
2,988;-0,665;2,988;-0,513
2,990;-0,672;2,990;-0,516
2,992;-0,668;2,992;-0,511
2,994;-0,670;2,994;-0,513
2,996;-0,672;2,996;-0,511
2,998;-0,668;2,998;-0,514
3,000;-0,663;3,000;-0,514
3,002;-0,665;3,002;-0,504
3,004;-0,659;3,004;-0,505
3,006;-0,665;3,006;-0,516
3,008;-0,665;3,008;-0,504
3,010;-0,659;3,010;-0,511
3,012;-0,665;3,012;-0,514
3,014;-0,666;3,014;-0,511
3,016;-0,666;3,016;-0,513
3,018;-0,663;3,018;-0,509
3,020;-0,659;3,020;-0,505
3,022;-0,665;3,022;-0,516
3,024;-0,665;3,024;-0,509
3,026;-0,663;3,026;-0,507
3,028;-0,666;3,028;-0,507
3,030;-0,666;3,030;-0,505
3,032;-0,668;3,032;-0,502
3,034;-0,666;3,034;-0,511
3,036;-0,666;3,036;-0,514
3,038;-0,663;3,038;-0,509
3,040;-0,666;3,040;-0,509
3,042;-0,663;3,042;-0,505
3,044;-0,665;3,044;-0,514
3,046;-0,663;3,046;-0,509
3,048;-0,663;3,048;-0,511
3,050;-0,657;3,050;-0,507
3,052;-0,656;3,052;-0,511
3,054;-0,663;3,054;-0,513
3,056;-0,659;3,056;-0,511
3,058;-0,661;3,058;-0,513
3,060;-0,659;3,060;-0,511
3,062;-0,672;3,062;-0,514
3,064;-0,668;3,064;-0,513
3,066;-0,661;3,066;-0,509
